case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case075,cases_floorfrontR_lhs_500\case075\case075.key,2000395,3367765,-2426.62475000,-482.39372500,293.33902500,-2426.57870858,-482.50113704,275.83941521,-7.39926969,17.26207742,2812.34422846,2812.40693852,1.13980344,0.0113980344,5.9326768829E-05,0.38262028,113.20205776,1,titanium_rigid,110000.0,0.3400,127.54598978,0.2779480257,0.3246554804,0.3118723300,0.7796068714,0.0255080184,0.3144501604,0.4811024816
case076,cases_floorfrontR_lhs_500\case076\case076.key,2000395,3376462,-2436.45950000,-397.08385000,299.84642500,-2438.11424712,-396.85994845,282.42627345,478.54966450,-64.75189524,5037.87410327,5060.96612020,1.21216082,0.0121216082,6.3092970494E-05,5.47541598,352.29418675,0,aluminum_rigid,70000.0,0.3300,178.45297567,0.2687644402,0.5302295681,0.9609757571,0.9243216328,0.3650277321,0.9785949632,0.1561754903
case077,cases_floorfrontR_lhs_500\case077\case077.key,2000395,3376058,-1848.74650000,-368.41515000,290.63147500,-1850.54452034,-369.79151323,273.27858627,353.83990577,270.86024879,3414.94719527,3443.89783527,0.76540235,0.0076540235,3.9839192462E-05,7.43440628,37.43362735,0,aluminum_rigid,70000.0,0.3300,217.03379439,0.8175646258,0.5993135030,0.4941681347,0.0308047056,0.4956270856,0.1039822982,0.0161528140
case078,cases_floorfrontR_lhs_500\case078\case078.key,2000395,3371866,-2213.07350000,-252.49720000,318.02090000,-2212.98343918,-249.24860881,300.82530334,-20.62450490,-743.94818578,3937.90175072,4007.61206601,0.91449267,0.0091449267,4.7599343215E-05,10.70224430,268.41199359,0,aluminum_rigid,70000.0,0.3300,126.50790552,0.4773599252,0.8786449031,0.6568984920,0.3289853301,0.7134829533,0.7455888711,0.2466274140
case079,cases_floorfrontR_lhs_500\case079\case079.key,2000395,3367423,-2637.08475000,-511.81982500,299.90927500,-2638.94638205,-515.20038605,282.84011764,448.51405730,814.46231820,4112.39000227,4216.19084698,0.98467604,0.0098467604,5.1252388077E-05,12.74010493,61.15898121,0,aluminum_rigid,70000.0,0.3300,81.49399487,0.0814227029,0.2537464131,0.7171100277,0.4693520875,0.8493403288,0.1698860589,0.0456610549
case080,cases_floorfrontR_lhs_500\case080\case080.key,2000395,3368055,-2356.21000000,-551.98790000,291.32220000,-2354.34413930,-550.02665669,274.03283655,-407.10673869,-427.91799360,3772.31610098,3818.27427926,1.02345269,0.0102345269,5.3270712738E-05,8.89860742,226.42768260,2,steel_rigid,210000.0,0.3000,141.93974558,0.3437005748,0.1569520458,0.6022413554,0.5469053886,0.5932404946,0.6289657850,0.9456226061
case081,cases_floorfrontR_lhs_500\case081\case081.key,2000395,3372382,-2386.41100000,-241.06090000,311.21165000,-2386.30351281,-240.86268491,293.71310271,-15.76589720,-29.07359232,2566.63414597,2566.84722501,0.93350323,0.0093350323,4.8588843072E-05,0.73826281,241.53010727,0,aluminum_rigid,70000.0,0.3300,118.96069300,0.3154992003,0.9062033415,0.2409853136,0.3670064581,0.0492175205,0.6709169646,0.0211872475
case082,cases_floorfrontR_lhs_500\case082\case082.key,2000395,3375985,-2149.97125000,-363.77495000,290.11690000,-2147.41036456,-360.59682638,273.09951489,-702.78615887,-872.17540415,4670.09673650,4802.54118659,0.83791139,0.0083791139,4.3613287895E-05,13.48721030,231.13864196,1,titanium_rigid,110000.0,0.3400,238.73695085,0.5362841390,0.6104951497,0.8863748698,0.1758227817,0.8991473533,0.6420517832,0.4382289669
case083,cases_floorfrontR_lhs_500\case083\case083.key,2000395,3366495,-2247.09625000,-462.03210000,290.07795000,-2243.80636179,-463.37670628,272.94264523,-844.05521089,344.97279797,4396.24156362,4489.80793755,0.94080840,0.0094080840,4.8969077363E-05,11.71765646,157.76973309,0,aluminum_rigid,70000.0,0.3300,231.67154012,0.4455898409,0.3737215760,0.7960965150,0.3816168055,0.7811770975,0.4382492586,0.0717094586
case084,cases_floorfrontR_lhs_500\case084\case084.key,2000395,3369126,-1946.14275000,-590.02437500,292.20660000,-1944.90797132,-589.87596340,274.75084749,-308.88659052,-37.12596825,4366.65125168,4377.72000214,1.21310321,0.0121310321,6.3142021854E-05,4.07525217,186.85366738,2,steel_rigid,210000.0,0.3000,82.00485533,0.7266170373,0.0652942671,0.7637395001,0.9262064113,0.2716834781,0.5190379649,0.9129312520
case085,cases_floorfrontR_lhs_500\case085\case085.key,2000395,3371362,-2537.89825000,-335.34570000,301.72465000,-2537.95693725,-335.58094174,284.22632959,15.50288042,62.14167935,4622.37280243,4622.81648481,1.08030512,0.0108030512,5.6229881466E-05,0.79382335,75.99199714,2,steel_rigid,210000.0,0.3000,203.48993494,0.1740420079,0.6790020738,0.8344927932,0.6606102388,0.0529215567,0.2110888809,0.7644062454
case086,cases_floorfrontR_lhs_500\case086\case086.key,2000395,3372815,-1981.97950000,-274.54565000,310.28432500,-1981.82851264,-275.06490770,292.79268202,-29.81837664,102.54779881,3454.41093439,3456.06135511,0.89173207,0.0089173207,4.6414654116E-05,1.77076743,106.21313089,0,aluminum_rigid,70000.0,0.3300,150.04629001,0.6931530591,0.8255140083,0.4976794420,0.2834641351,0.1180511621,0.2950364747,0.0743730577
case087,cases_floorfrontR_lhs_500\case087\case087.key,2000395,3368595,-2295.51125000,-501.83320000,295.31067500,-2293.74116125,-505.62073297,278.31740045,-318.40790790,681.31072402,3056.79192515,3147.94294296,1.08795916,0.0108795916,5.6628274129E-05,13.82160625,115.04885199,1,titanium_rigid,110000.0,0.3400,192.03569319,0.4003804258,0.2778115207,0.4087332765,0.6759183143,0.9214404164,0.3195801444,0.6548438067
case088,cases_floorfrontR_lhs_500\case088\case088.key,2000395,3373605,-1692.51875000,-253.62010000,295.80235000,-1691.90206806,-253.69856091,278.31339499,-73.87192535,9.39878109,2094.99046056,2096.31353291,0.78715636,0.0078715636,4.0971488630E-05,2.03574864,172.74917170,2,steel_rigid,210000.0,0.3000,118.82340516,0.9634484470,0.8759390130,0.1051538734,0.0743127235,0.1357165759,0.4798588103,0.9552983083
case089,cases_floorfrontR_lhs_500\case089\case089.key,2000395,3372233,-2505.74250000,-222.04657500,314.48622500,-2507.34904986,-219.06237156,297.31754633,418.59640519,-777.55248566,4473.40438721,4559.73218840,1.06764787,0.0106764787,5.5571071519E-05,11.16685529,298.29585982,0,aluminum_rigid,70000.0,0.3300,101.75660002,0.2040687073,0.9520228028,0.8162819169,0.6352957356,0.7444570195,0.8285996106,0.2291353887
case090,cases_floorfrontR_lhs_500\case090\case090.key,2000395,3369158,-1953.27325000,-606.77600000,290.17215000,-1954.42023511,-605.49974271,272.75647911,289.21651559,-321.81297086,4391.42549104,4412.68938681,0.97766554,0.0097766554,5.0887491185E-05,5.62706486,311.94634926,1,titanium_rigid,110000.0,0.3400,83.64240916,0.7199586518,0.0249273104,0.7738342966,0.4553310734,0.3751376575,0.8665176368,0.3732933570
case091,cases_floorfrontR_lhs_500\case091\case091.key,2000395,3368432,-2184.23475000,-535.14850000,299.09037500,-2181.93946070,-538.76572211,282.12283684,-391.74789532,617.36842931,2895.93009527,2986.80787928,0.89731847,0.0089731847,4.6705426381E-05,14.17001182,122.39695494,2,steel_rigid,210000.0,0.3000,158.73127453,0.5042892450,0.1975305169,0.3622175686,0.2946369407,0.9446674550,0.3399915415,0.9028713000
case092,cases_floorfrontR_lhs_500\case092\case092.key,2000395,3370915,-2697.55950000,-300.60467500,315.14585000,-2693.22086818,-300.40449901,298.19338105,-582.52587628,-26.87660518,2276.12119126,2349.63538145,1.00753807,0.0100753807,5.2442356465E-05,14.37016868,182.64164189,1,titanium_rigid,110000.0,0.3400,106.80859970,0.0249520207,0.7627186954,0.1782816262,0.5150761370,0.9580112454,0.5073378941,0.6267155903
case093,cases_floorfrontR_lhs_500\case093\case093.key,2000395,3368416,-2159.44975000,-491.81072500,294.93825000,-2158.63096165,-496.08642198,277.98838272,-168.60421038,880.44793930,3490.30246691,3603.58533464,0.85689462,0.0085689462,4.4601365115E-05,14.40444962,100.84079487,2,steel_rigid,210000.0,0.3000,202.13708326,0.5274332160,0.3019630173,0.5402659665,0.2137892455,0.9602966412,0.2801133191,0.7793254012
case094,cases_floorfrontR_lhs_500\case094\case094.key,2000395,3369655,-1832.89425000,-516.35945000,298.33030000,-1831.50787977,-517.90686328,280.95406653,-371.87650694,415.07429324,4660.95769476,4694.15652036,1.10203545,0.0110203545,5.7360945077E-05,6.81830615,131.85803816,2,steel_rigid,210000.0,0.3000,97.73962580,0.8323672893,0.2428071254,0.8550868971,0.7040708963,0.4545537434,0.3662723282,0.8371410443
case095,cases_floorfrontR_lhs_500\case095\case095.key,2000395,3366700,-1807.23725000,-434.31915000,290.65530000,-1807.07636636,-436.70010418,273.31877285,-29.46975582,436.12973953,3175.60713143,3205.55116468,1.00322427,0.0100322427,5.2217823144E-05,7.83754551,93.86566128,0,aluminum_rigid,70000.0,0.3300,139.36956028,0.8563255246,0.4405024078,0.4253633454,0.5064485358,0.5225030338,0.2607379480,0.1451150976
case096,cases_floorfrontR_lhs_500\case096\case096.key,2000395,2644280,-1824.98650000,-515.89610000,298.41575000,-1827.31305853,-516.88307767,281.09919721,371.98698670,157.80512058,2768.69556256,2798.02642812,0.99467495,0.0099467495,5.1772831260E-05,8.30336782,22.98773252,2,steel_rigid,210000.0,0.3000,98.06751267,0.8397514626,0.2439236755,0.3077210323,0.4893499043,0.5535578546,0.0638548126,0.6871497206
case097,cases_floorfrontR_lhs_500\case097\case097.key,2000395,3373153,-1767.40525000,-339.66505000,292.46467500,-1767.67014788,-338.81906634,274.98714254,51.94586537,-165.89544967,3427.30392777,3431.70976140,0.79170085,0.0079170085,4.1208029004E-05,2.90364071,287.38659643,2,steel_rigid,210000.0,0.3000,195.30554989,0.8935202251,0.6685935902,0.4906497392,0.0834016908,0.1935760475,0.7982961012,0.9716791100
case098,cases_floorfrontR_lhs_500\case098\case098.key,2000395,3377472,-2644.39000000,-363.13690000,300.02282500,-2645.58773080,-358.90053903,283.08562669,276.42740747,-977.72077436,3908.98007901,4038.87054538,1.06194628,0.0106194628,5.5274304047E-05,14.57025452,285.78699464,0,aluminum_rigid,70000.0,0.3300,160.55308333,0.0746011377,0.6120326803,0.6659220419,0.6238925666,0.9713503013,0.7938527629,0.1140572775
case099,cases_floorfrontR_lhs_500\case099\case099.key,2000395,3371435,-2477.14275000,-338.76785000,297.62615000,-2477.47105464,-338.86843314,280.12951892,58.36432125,17.88115598,3110.46169799,3111.06060764,0.90233195,0.0090233195,4.6966378117E-05,1.12427102,17.03356385,1,titanium_rigid,110000.0,0.3400,211.97605397,0.2307748515,0.6707556034,0.3980862584,0.3046639046,0.0749514014,0.0473154551,0.4300530101
case100,cases_floorfrontR_lhs_500\case100\case100.key,2000395,3368447,-2191.31200000,-492.28295000,295.83880000,-2192.00604960,-491.31520124,278.37936824,191.53712215,-267.06997964,4818.28575306,4829.48138430,0.95904323,0.0095904323,4.9918199909E-05,3.90207496,305.64731631,1,titanium_rigid,110000.0,0.3400,201.55691794,0.4976805838,0.3008250808,0.8941518387,0.4180864518,0.2601383308,0.8490203231,0.4758604687
case101,cases_floorfrontR_lhs_500\case101\case101.key,2000395,3371164,-2681.90575000,-241.96030000,320.04155000,-2683.84144636,-241.61211545,302.65241986,571.94319728,-102.87862693,5137.99316770,5170.75205595,1.03998074,0.0103998074,5.4130997732E-05,6.45289954,349.80293022,1,titanium_rigid,110000.0,0.3400,85.34654264,0.0395693270,0.9040360270,0.9926682417,0.5799614883,0.4301933028,0.9716748062,0.6110353075
case102,cases_floorfrontR_lhs_500\case102\case102.key,2000395,3366143,-2170.54700000,-417.92495000,297.14545000,-2170.65000666,-417.93912748,279.64575890,27.30745003,3.75850361,4639.23353949,4639.31542979,1.01833305,0.0101833305,5.3004235223E-05,0.34042979,7.83675575,0,aluminum_rigid,70000.0,0.3300,276.01044646,0.5170707212,0.4800080654,0.8392556306,0.5366660989,0.0226953192,0.0217687660,0.2454524236
case103,cases_floorfrontR_lhs_500\case103\case103.key,2000395,3370859,-2639.30775000,-337.63157500,308.09217500,-2641.58816371,-339.72217268,290.86779940,282.47523902,258.96269474,2133.58637095,2167.72801343,1.09450911,0.0109450911,5.6969199007E-05,10.18237538,42.51342936,0,aluminum_rigid,70000.0,0.3300,165.53298693,0.0793468890,0.6734937236,0.1257694678,0.6890182135,0.6788250257,0.1180928593,0.3215015071
case104,cases_floorfrontR_lhs_500\case104\case104.key,2000395,3370479,-2723.71275000,-466.02275000,305.76127500,-2719.80550766,-467.66610081,288.78238059,-972.75392727,409.13151003,4227.09542350,4356.83078795,1.15299999,0.0115299999,6.0013649540E-05,14.01732317,157.18881793,0,aluminum_rigid,70000.0,0.3300,81.40670659,0.0005303924,0.3641051719,0.7577093005,0.8059999823,0.9344882114,0.4366356054,0.1870914125
case105,cases_floorfrontR_lhs_500\case105\case105.key,2000395,3372866,-1940.90475000,-315.62975000,297.71255000,-1938.95830515,-313.76559703,280.42133009,-237.96207100,-227.90149940,2113.93325183,2139.45760273,1.06231882,0.0106231882,5.5293694407E-05,8.85922762,223.76285946,2,steel_rigid,210000.0,0.3000,190.90392204,0.7315082263,0.7265122646,0.1176084994,0.6246376333,0.5906151749,0.6215634985,0.8223434502
case106,cases_floorfrontR_lhs_500\case106\case106.key,2000395,3368665,-1975.49275000,-448.01065000,290.72752500,-1975.59077693,-450.78723421,273.44947618,15.53055786,439.89852855,2737.38798707,2772.55205639,0.93998836,0.0093998836,4.8926394256E-05,9.13497621,87.97802009,1,titanium_rigid,110000.0,0.3400,200.22637805,0.6992103176,0.4075095377,0.3003672112,0.3799767246,0.6089984143,0.2443833891,0.6281220263
case107,cases_floorfrontR_lhs_500\case107\case107.key,2000395,3377529,-2619.85000000,-412.16540000,305.48132500,-2618.48062058,-411.06310367,288.06984193,-146.17134286,-117.66215582,1858.54980898,1867.99835034,1.22497080,0.0122497080,6.3759729968E-05,5.76520825,218.83269132,0,aluminum_rigid,70000.0,0.3300,142.62305587,0.0975163302,0.4938870476,0.0392449266,0.9499415934,0.3843472165,0.6078685870,0.2081686838
case108,cases_floorfrontR_lhs_500\case108\case108.key,2000395,3366248,-1799.80925000,-427.62805000,291.60945000,-1798.98779409,-429.17080869,274.19695145,-102.67718659,192.83581863,2176.46053455,2187.39770414,0.85239160,0.0085239160,4.4366982538E-05,5.73201545,118.03347550,2,steel_rigid,210000.0,0.3000,140.44877842,0.8632617125,0.4566261775,0.1314476211,0.2047831907,0.3821343634,0.3278707653,0.8742713106
case109,cases_floorfrontR_lhs_500\case109\case109.key,2000395,3368641,-2144.50675000,-522.45087500,296.85500000,-2146.18476633,-524.93162121,279.61318573,389.29372769,575.52415951,4000.03862814,4059.93678414,1.12083584,0.0112083584,5.8339505546E-05,9.85417151,55.92495204,2,steel_rigid,210000.0,0.3000,171.47931678,0.5413868314,0.2281284128,0.6720033441,0.7416716828,0.6569447674,0.1553470890,0.8764085565
