case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case065,cases_trunkfloor_lhs_500\case065\case065.key,2000447,3281934,-3879.44000000,-98.90332000,497.11305000,-3878.85254615,-98.82626557,479.62308257,-105.93063040,-13.89457924,3153.81928565,3155.62837552,1.11641179,0.0111641179,5.8109233532E-05,1.94019564,187.47264261,0,aluminum_rigid,70000.0,0.3300,89.97504931,0.6595309000,0.3656990360,0.4109518708,0.7328235747,0.1293463759,0.5207573406,0.0845905364
case066,cases_trunkfloor_lhs_500\case066\case066.key,2000447,3292869,-3673.75850000,-379.99190000,627.80767500,-3674.62930782,-382.93195737,610.57840466,86.50607685,292.06539211,1711.55626005,1738.45055320,1.05600427,0.0105600427,5.4965021996E-05,10.09132071,73.50137675,0,aluminum_rigid,70000.0,0.3300,85.91623750,0.9590860053,0.0317874257,0.0018476814,0.6120085301,0.6727547139,0.2041704910,0.0528119610
case067,cases_trunkfloor_lhs_500\case067\case067.key,2000447,3293248,-3930.96125000,-390.72092500,633.71425000,-3930.89997359,-389.27204355,616.27443957,-7.51311020,-177.64759170,2138.29801500,2145.67786833,0.79467617,0.0079467617,4.1362894502E-05,4.75339373,267.57827772,1,titanium_rigid,110000.0,0.3400,95.82442525,0.5844952090,0.0190421693,0.1194041362,0.0893523344,0.3168929155,0.7432729937,0.3655786226
case068,cases_trunkfloor_lhs_500\case068\case068.key,2000447,3285163,-3990.39725000,75.53002750,486.41285000,-3990.37567675,75.92089085,468.91722882,-6.10545448,-110.61840004,4951.44309413,4952.68234610,0.85651678,0.0085651678,4.4581698231E-05,1.28175866,266.84083119,0,aluminum_rigid,70000.0,0.3300,84.08897549,0.4979324542,0.5729124346,0.9297169095,0.2130335536,0.0854505771,0.7412245311,0.3209480127
case069,cases_trunkfloor_lhs_500\case069\case069.key,2000447,3291710,-3784.24750000,429.62015000,631.61387500,-3783.96007480,429.72797912,614.11656779,-37.43334482,-14.04332206,2278.79366179,2279.14436208,0.94255571,0.0094255571,4.9060024670E-05,1.00513720,200.56385169,2,steel_rigid,210000.0,0.3000,85.36871831,0.7981695202,0.9935442617,0.1579326122,0.3851114186,0.0670091466,0.5571218102,0.9716474903
case070,cases_trunkfloor_lhs_500\case070\case070.key,2000447,3283854,-3826.30750000,273.77120000,510.22607500,-3826.15849300,273.79583495,492.72672673,-36.33456465,-6.00710087,4267.12291909,4267.28183888,0.98689751,0.0098689751,5.1368015321E-05,0.49448408,189.38764832,2,steel_rigid,210000.0,0.3000,123.51424294,0.7369132199,0.8084076978,0.7318587335,0.4737950171,0.0329656051,0.5260768009,0.6702655422
case071,cases_trunkfloor_lhs_500\case071\case071.key,2000447,3285920,-4239.81775000,-134.16187500,515.30940000,-4239.03149267,-135.57206034,497.88403984,-109.76439134,196.86701800,2432.64384005,2443.06383399,0.77029264,0.0077029264,4.0093731741E-05,5.29368917,119.14211536,0,aluminum_rigid,70000.0,0.3300,130.28651289,0.1346757483,0.3238145849,0.2052521099,0.0405852734,0.3529126113,0.3309503205,0.2572223057
case072,cases_trunkfloor_lhs_500\case072\case072.key,2000447,3282752,-4093.25925000,-256.89972500,517.82780000,-4092.41689879,-256.73524257,500.34885867,-91.96908803,-17.95842229,1908.37535215,1910.67456747,1.13117372,0.0113117372,5.8877592112E-05,2.81110878,191.04888245,0,aluminum_rigid,70000.0,0.3300,163.11294534,0.3481239530,0.1780114607,0.0515644951,0.7623474395,0.1874072520,0.5306913401,0.2045105068
case073,cases_trunkfloor_lhs_500\case073\case073.key,2000447,3293100,-3802.01825000,-357.87045000,633.13362500,-3799.13540879,-360.77033235,616.11804658,-604.41301767,607.98584296,3567.46569400,3669.02893952,1.21203049,0.0121203049,6.3086186750E-05,13.51254917,134.83115522,0,aluminum_rigid,70000.0,0.3300,128.27835718,0.7722881507,0.0580660066,0.5591579168,0.9240609702,0.9008366115,0.3745309867,0.2190127236
case074,cases_trunkfloor_lhs_500\case074\case074.key,2000447,3285876,-4291.43925000,-131.78065000,513.34685000,-4291.37477391,-132.69747354,495.87100160,-12.53414065,178.23032670,3397.30169757,3401.99676342,0.89180281,0.0089180281,4.6418336020E-05,3.01051979,94.02273258,0,aluminum_rigid,70000.0,0.3300,120.80815881,0.0594940530,0.3266432971,0.4820723315,0.2836056108,0.2007013192,0.2611742572,0.0808201492
case075,cases_trunkfloor_lhs_500\case075\case075.key,2000447,3285387,-4166.32600000,110.81305000,502.57652500,-4164.78449908,112.47493728,485.22394866,-157.68205555,-169.99652671,1775.01672147,1790.09687202,1.06004340,0.0106004340,5.5175258735E-05,7.44230658,227.15221677,0,aluminum_rigid,70000.0,0.3300,93.62229754,0.2417093362,0.6148259512,0.0167566964,0.6200867910,0.4961537719,0.6309783799,0.2926956495
case076,cases_trunkfloor_lhs_500\case076\case076.key,2000447,3291027,-3990.57325000,416.39087500,636.41292500,-3987.36079855,414.89966476,619.27505910,-744.08887215,345.40380319,3969.58382564,4053.46367761,1.22418872,0.0122418872,6.3719022660E-05,11.67629586,155.09941411,2,steel_rigid,210000.0,0.3000,97.58357564,0.4976761273,0.9778289007,0.6701347183,0.9483774317,0.7784197241,0.4308317059,0.7649756362
case077,cases_trunkfloor_lhs_500\case077\case077.key,2000447,3286648,-4123.61325000,-350.53202500,545.31722500,-4121.85187366,-351.32855423,527.92432143,-320.89305170,145.11418740,3168.69358092,3188.20474370,1.23135646,0.0123135646,6.4092103634E-05,6.34202334,155.66657593,0,aluminum_rigid,70000.0,0.3300,136.09841660,0.3039163034,0.0667834910,0.4203558626,0.9627129158,0.4228015563,0.4324071554,0.1392198900
case078,cases_trunkfloor_lhs_500\case078\case078.key,2000447,2848318,-3886.02525000,-174.26782500,504.52627500,-3886.00880841,-174.07965144,487.02729445,-2.95687698,-33.84137975,3147.03959127,3147.22293000,0.89938726,0.0089938726,4.6813106946E-05,0.61844787,265.00648584,0,aluminum_rigid,70000.0,0.3300,133.79334650,0.6499401236,0.2761718015,0.4085254265,0.2987745224,0.0412298578,0.7361291273,0.2479624674
case079,cases_trunkfloor_lhs_500\case079\case079.key,2000447,3288972,-4170.97675000,-342.53985000,584.95802500,-4170.90698313,-343.36895009,567.47781546,-20.13806551,239.31804379,5045.62672964,5051.33920486,0.79587520,0.0079587520,4.1425304069E-05,2.72513151,94.80997715,0,aluminum_rigid,70000.0,0.3300,144.04411537,0.2349359711,0.0762775801,0.9581967047,0.0917503965,0.1816754339,0.2633610476,0.2496222022
case080,cases_trunkfloor_lhs_500\case080\case080.key,2000447,2946667,-3879.96175000,-144.47137500,497.18790000,-3879.44301998,-143.62438006,479.71610791,-121.17661140,-197.86010461,4081.45369560,4088.04313352,1.18359060,0.0118359060,6.1605890753E-05,3.25358707,238.51520561,1,titanium_rigid,110000.0,0.3400,126.21074893,0.6587710218,0.3115676920,0.6801169520,0.8671812009,0.2169058049,0.6625422378,0.4955546058
case081,cases_trunkfloor_lhs_500\case081\case081.key,2000447,3284189,-3852.16200000,128.98945000,493.16485000,-3851.49841855,130.67789483,475.75913790,-164.38352977,-418.26443759,4311.77272613,4335.12988576,0.99096300,0.0099096300,5.1579624222E-05,5.95033990,248.54450810,1,titanium_rigid,110000.0,0.3400,128.03117982,0.6992586546,0.6364181161,0.7514447867,0.4819260028,0.3966893266,0.6904014114,0.6008271369
case082,cases_trunkfloor_lhs_500\case082\case082.key,2000447,3284412,-3964.42425000,176.37465000,499.50917500,-3964.81186312,174.01357115,482.17351629,79.35561794,483.38113684,3549.11078732,3582.75620413,1.10139267,0.0110139267,5.7327488252E-05,7.85836893,80.67703890,2,steel_rigid,210000.0,0.3000,163.28334511,0.5357596032,0.6927080886,0.5342531117,0.7027853315,0.5238912622,0.2241028858,0.9156742342
case083,cases_trunkfloor_lhs_500\case083\case083.key,2000447,3281940,-3895.21900000,-116.84142500,497.28947500,-3899.20118501,-117.66409786,480.26844648,466.79778799,96.43496492,1995.23087184,2051.37663760,1.21062280,0.0121062280,6.3012916547E-05,13.43596880,11.67243201,1,titanium_rigid,110000.0,0.3400,102.74740503,0.6365503207,0.3443899472,0.0921817031,0.9212455926,0.8957312532,0.0324234223,0.4351989841
case084,cases_trunkfloor_lhs_500\case084\case084.key,2000447,3286725,-4207.24650000,-306.90632500,540.32802500,-4210.14882765,-309.35272113,523.24465179,683.70950585,576.30443200,4024.37838503,4122.52433257,1.09812296,0.0109812296,5.7157300241E-05,12.52730355,40.12781793,0,aluminum_rigid,70000.0,0.3300,172.99286718,0.1821126069,0.1186074667,0.6900708214,0.6962459266,0.8351535700,0.1114661609,0.1233453732
case085,cases_trunkfloor_lhs_500\case085\case085.key,2000447,3282249,-3974.14600000,-187.63195000,514.25307500,-3977.95337893,-185.67231468,497.28505522,815.95995066,-419.96974137,3636.41887278,3750.42763469,1.15523794,0.0115523794,6.0130135006E-05,14.16356908,332.76538872,1,titanium_rigid,110000.0,0.3400,84.37118603,0.5216008197,0.2602962490,0.5826557070,0.8104758888,0.9442379385,0.9243483020,0.5290753544
case086,cases_trunkfloor_lhs_500\case086\case086.key,2000447,3290839,-4149.13600000,398.83112500,641.34797500,-4152.13952015,397.24057294,624.18117533,323.38317159,171.25164663,1848.31592609,1884.19095762,0.82959139,0.0082959139,4.3180231687E-05,11.19857641,27.90402275,0,aluminum_rigid,70000.0,0.3300,114.78883213,0.2667448998,0.9569692685,0.0439193319,0.1591827738,0.7465717607,0.0775111743,0.2508846339
case087,cases_trunkfloor_lhs_500\case087\case087.key,2000447,3288848,-3984.20175000,-382.43322500,598.42830000,-3982.99183028,-386.35402801,581.41614558,-124.51030255,403.48161944,1750.68515089,1800.88831698,0.86347854,0.0086347854,4.4944058252E-05,13.56044332,107.14969102,1,titanium_rigid,110000.0,0.3400,104.33596182,0.5069555976,0.0288873194,0.0198719197,0.2269570894,0.9040295550,0.2976380306,0.5020733378
case088,cases_trunkfloor_lhs_500\case088\case088.key,2000447,3286149,-3916.48275000,-292.23670000,511.09462500,-3913.07526886,-292.18434614,493.92965103,-491.15656337,-7.54632006,2474.17058915,2522.46146074,0.84350734,0.0084350734,4.3904557091E-05,11.22931292,180.88024533,1,titanium_rigid,110000.0,0.3400,194.24864757,0.6055817364,0.1360338527,0.2281722412,0.1870146817,0.7486208610,0.5024451259,0.4014863468
case089,cases_trunkfloor_lhs_500\case089\case089.key,2000447,3289662,-4188.81775000,292.40647500,522.76715000,-4190.40591882,293.49516652,505.37340197,343.25217326,-235.29975308,3759.32440838,3782.28872981,0.83171406,0.0083171406,4.3290716913E-05,6.31694479,325.56931843,1,titanium_rigid,110000.0,0.3400,195.43498977,0.2089522893,0.8305449710,0.5918532172,0.1634281234,0.4211296524,0.9043592178,0.3406242189
case090,cases_trunkfloor_lhs_500\case090\case090.key,2000447,3284648,-4038.51875000,273.86845000,505.94112500,-4035.63510009,275.81601384,488.79056937,-747.63145714,-504.93646555,4446.55048356,4537.14941707,1.15292823,0.0115292823,6.0009914415E-05,11.46919581,214.03436435,1,titanium_rigid,110000.0,0.3400,239.88560724,0.4278481686,0.8085232233,0.8097628293,0.8058564617,0.7646130541,0.5945399010,0.5548424636
case091,cases_trunkfloor_lhs_500\case091\case091.key,2000447,3285087,-3978.35475000,85.07806500,489.31887500,-3980.06887689,83.47209873,471.97723029,370.73821876,347.34480687,3750.72026780,3784.96998258,1.04975000,0.0104975000,5.4639487745E-05,7.71370320,43.13410169,2,steel_rigid,210000.0,0.3000,84.16976892,0.5154711845,0.5842547686,0.5926272286,0.5995000094,0.5142468798,0.1198169491,0.8850307027
case092,cases_trunkfloor_lhs_500\case092\case092.key,2000447,3284077,-3833.11675000,99.48587750,492.36402500,-3833.59099646,100.71502399,474.91368720,93.40380382,-242.08290136,3436.87951056,3446.66058262,1.19227824,0.0119227824,6.2058082620E-05,4.31752001,291.09830795,0,aluminum_rigid,70000.0,0.3300,114.97471685,0.7269962093,0.6013701416,0.4949656715,0.8845564887,0.2878346674,0.8086064110,0.2697206633
case093,cases_trunkfloor_lhs_500\case093\case093.key,2000447,3281685,-4114.01675000,-111.36337500,504.16237500,-4117.79102773,-108.96967105,487.24271162,520.49537871,-330.10603169,2333.32235728,2413.35423309,0.99953432,0.0099953432,5.2025761506E-05,14.79674306,327.61651246,1,titanium_rigid,110000.0,0.3400,83.42462248,0.3178926726,0.3508974492,0.1966756829,0.4990686458,0.9864495370,0.9100458679,0.5481122638
case094,cases_trunkfloor_lhs_500\case094\case094.key,2000447,3293563,-4184.40775000,-404.12292500,642.63327500,-4184.14245240,-404.37354377,625.13708092,-27.43192635,25.91412740,1809.11666669,1809.51020066,1.01417057,0.0101417057,5.2787578230E-05,1.19496750,136.62973665,1,titanium_rigid,110000.0,0.3400,82.51350943,0.2153750255,0.0031216243,0.0223608443,0.5283411424,0.0796645002,0.3795270463,0.5657606077
case095,cases_trunkfloor_lhs_500\case095\case095.key,2000447,3281645,-4128.11300000,-84.88482500,500.77435000,-4129.81991877,-83.93550162,483.38368545,472.35192314,-262.70419535,4812.48081651,4842.73697849,0.94192561,0.0094192561,4.9027227918E-05,6.40804393,330.91885054,1,titanium_rigid,110000.0,0.3400,81.07485595,0.2973628551,0.3823519297,0.8979784009,0.3838512168,0.4272029285,0.9192190293,0.3484853613
case096,cases_trunkfloor_lhs_500\case096\case096.key,2000447,3282288,-4040.77075000,-232.38665000,514.57592500,-4040.22843486,-232.43795659,497.08440529,-109.79395630,10.38723275,3541.23096216,3542.94783123,0.84168161,0.0084168161,4.3809527671E-05,1.78378036,174.59552696,2,steel_rigid,210000.0,0.3000,122.71363590,0.4245683495,0.2071311082,0.5227614189,0.1833632150,0.1189186910,0.4849875749,0.7213834131
case097,cases_trunkfloor_lhs_500\case097\case097.key,2000447,3282917,-3963.47075000,-301.78645000,514.84382500,-3961.42404189,-302.07412612,497.46630422,-464.73499279,65.32106841,3945.82010275,3973.63080051,1.00477866,0.0100477866,5.2298729418E-05,6.78271294,171.99917491,1,titanium_rigid,110000.0,0.3400,184.89678854,0.5371482833,0.1246894843,0.6470889410,0.5095573263,0.4521808629,0.4777754859,0.5748176130
case098,cases_trunkfloor_lhs_500\case098\case098.key,2000447,3289696,-4155.38950000,312.21315000,523.01862500,-4154.46249325,311.30780198,505.56666226,-195.99210587,191.41291699,3689.77565622,3699.93191878,0.87134116,0.0087134116,4.5353307388E-05,4.24626523,135.67721367,1,titanium_rigid,110000.0,0.3400,201.26275259,0.2576372851,0.8540737773,0.5680788426,0.2426823204,0.2830843490,0.3768811491,0.5859698330
case099,cases_trunkfloor_lhs_500\case099\case099.key,2000447,3283288,-3705.10550000,-94.10235500,502.90642500,-3701.88802063,-92.12890120,485.81832076,-875.09211245,-536.74123567,4647.63360277,4759.66127629,0.99242427,0.0099242427,5.1655683018E-05,12.45569008,211.52303711,2,steel_rigid,210000.0,0.3000,123.42853064,0.9134321478,0.3714022131,0.8739965002,0.4848485309,0.8303793390,0.5875639920,0.7986999837
case100,cases_trunkfloor_lhs_500\case100\case100.key,2000447,3289839,-4140.24675000,368.20830000,584.64355000,-4139.38403190,368.19716647,567.16483170,-94.91577489,1.22490456,1922.99906627,1925.34046693,0.75522775,0.0075522775,3.9309604243E-05,2.82595831,179.26062906,0,aluminum_rigid,70000.0,0.3300,145.38916096,0.2796912280,0.9205917080,0.0557981776,0.0104554944,0.1883972207,0.4979461918,0.0498297046
case101,cases_trunkfloor_lhs_500\case101\case101.key,2000447,3281733,-3907.65300000,-116.24135000,497.49652500,-3908.92376911,-118.74005403,480.22250914,298.24847840,586.44380842,4054.19750664,4107.23580016,1.21370395,0.0121370395,6.3173290836E-05,9.21777375,63.04341876,0,aluminum_rigid,70000.0,0.3300,91.87707540,0.6184414087,0.3451027901,0.6856574002,0.9274079092,0.6145182501,0.1751206077,0.0213034465
case102,cases_trunkfloor_lhs_500\case102\case102.key,2000447,3282233,-3993.25800000,-193.11657500,513.86692500,-3989.65072123,-195.37130925,496.89183403,-476.12563313,297.60294111,2240.54652882,2309.82940428,1.07832593,0.0107832593,5.6126864827E-05,14.06864260,147.99250363,0,aluminum_rigid,70000.0,0.3300,83.21545512,0.4937660500,0.2537809364,0.1667906251,0.6566518666,0.9379095064,0.4110902878,0.1023860064
case103,cases_trunkfloor_lhs_500\case103\case103.key,2000447,3285333,-4133.85075000,88.08654500,496.03720000,-4133.20000861,88.47496468,478.55361725,-172.88946596,-103.19563589,4645.05155381,4649.41330108,0.97060244,0.0097060244,5.0519857064E-05,2.48200562,210.83246744,0,aluminum_rigid,70000.0,0.3300,80.51520395,0.2890063801,0.5878286114,0.8421706363,0.4412048824,0.1654670412,0.5856457429,0.0237645058
case104,cases_trunkfloor_lhs_500\case104\case104.key,2000447,3287519,-4311.25675000,174.68910000,526.14365000,-4312.11719488,174.11738806,508.67416861,136.44013513,90.65595672,2770.12329178,2774.96260599,0.92938683,0.0092938683,4.8374584264E-05,3.38426302,33.60155792,1,titanium_rigid,110000.0,0.3400,95.78007464,0.0306317912,0.6907057849,0.3010630773,0.3587736509,0.2256175344,0.0933376609,0.3946708424
case105,cases_trunkfloor_lhs_500\case105\case105.key,2000447,3283027,-3834.27975000,-236.30852500,507.71292500,-3834.44167305,-236.31089929,490.21367429,20.29261849,0.29755220,2193.05164865,2193.14555207,1.11134006,0.0111134006,5.7845250355E-05,0.53020784,0.84007214,0,aluminum_rigid,70000.0,0.3300,152.03815997,0.7253024129,0.2024722223,0.1331068826,0.7226801289,0.0353471896,0.0023335337,0.0672932876
case106,cases_trunkfloor_lhs_500\case106\case106.key,2000447,3289018,-4164.70550000,-366.99952500,637.10410000,-4163.65603459,-370.84053391,620.06311197,-294.25302423,1076.95640143,4778.01576582,4906.71525476,0.80718261,0.0080718261,4.2013854640E-05,13.15177832,105.28173850,1,titanium_rigid,110000.0,0.3400,119.58157898,0.2440694369,0.0472213677,0.9164473470,0.1143652119,0.8767852212,0.2924492736,0.5779325927
case107,cases_trunkfloor_lhs_500\case107\case107.key,2000447,2851182,-4256.20450000,-385.34050000,646.48585000,-4256.88011614,-388.48176735,629.28335070,152.56613757,709.35402352,3884.63022232,3951.81116973,1.05042488,0.0105042488,5.4674615078E-05,10.57985654,77.86187199,0,aluminum_rigid,70000.0,0.3300,101.32715281,0.1108100403,0.0254337003,0.6407901532,0.6008497628,0.7053237690,0.2162829778,0.2838828142
case108,cases_trunkfloor_lhs_500\case108\case108.key,2000447,3286223,-3785.91825000,-289.85497500,535.07780000,-3784.53802521,-291.91113854,517.75390982,-324.43735850,483.32436436,4072.17521200,4113.57180538,0.78029280,0.0078029280,4.0614240316E-05,8.13533183,123.87196750,0,aluminum_rigid,70000.0,0.3300,100.29075785,0.7957362353,0.1388631588,0.6874864482,0.0605856029,0.5423554551,0.3440887986,0.1671528959
case109,cases_trunkfloor_lhs_500\case109\case109.key,2000447,3291880,-3648.72900000,389.88225000,628.87305000,-3647.23689716,393.80363982,611.88345521,-292.84437129,-769.62318330,3334.42647237,3434.60005965,0.82835707,0.0082835707,4.3115985392E-05,13.87194633,249.16800120,2,steel_rigid,210000.0,0.3000,80.57770934,0.9955390383,0.9463386934,0.4914840968,0.1567141361,0.9247964223,0.6921333367,0.7532120476
case110,cases_trunkfloor_lhs_500\case110\case110.key,2000447,3285562,-4315.26600000,142.29882500,517.21035000,-4312.55350702,145.89252363,500.29947445,-410.11851018,-543.35341729,2556.85936894,2645.93272042,1.24082668,0.0124082668,6.4585028871E-05,14.90898468,232.95480719,2,steel_rigid,210000.0,0.3000,96.00672067,0.0247927084,0.6522286298,0.2638153403,0.9816533668,0.9939323118,0.6470966866,0.6852607730
