case,key_file,panel_pid,impact_element_id,impact_x,impact_y,impact_z,ball_center_x,ball_center_y,ball_center_z,velocity_vx,velocity_vy,velocity_vz,impact_speed,mass_ratio,impactor_mass,impactor_density,theta_deg,phi_deg,material_index,material_name,material_young_mpa,material_poisson,min_boundary_distance_mm,lhs_u_x,lhs_u_y,lhs_u_v,lhs_u_m,lhs_u_theta,lhs_u_phi,lhs_u_material
case443,cases_floorfrontdriver_lhs_100\case443\case443.key,2000394,3049239,-2665.68050000,246.39447500,320.68762500,-2668.52409635,248.57069344,303.55788381,330.25746708,-252.74768315,1989.46131712,2032.46346048,0.98035977,0.0098035977,5.1027726273E-05,11.80701233,322.57299004,1,titanium_rigid,110000.0,0.3400,82.94557121,0.0557354765,0.0646575928,0.0867219366,0.4607195494,0.7871341552,0.8960360834,0.4174258809
case444,cases_floorfrontdriver_lhs_100\case444\case444.key,2000394,3047971,-2139.68600000,251.82025000,314.44465000,-2137.82595217,251.26480001,297.05264904,-196.91813354,58.80395818,1841.24316993,1852.67673047,0.84358970,0.0084358970,4.3908844037E-05,6.36872002,163.37325207,2,steel_rigid,210000.0,0.3000,89.79155308,0.5476425388,0.0783294002,0.0348219539,0.1871794059,0.4245813350,0.4538145891,0.7548352778
case445,cases_floorfrontdriver_lhs_100\case445\case445.key,2000394,3044543,-2637.52775000,507.96815000,298.41740000,-2634.77499378,507.85581846,281.13562593,-608.92499038,24.84836204,3822.82457216,3871.09736308,1.18227363,0.0118227363,6.1537342412E-05,9.05782924,177.66323138,1,titanium_rigid,110000.0,0.3400,84.54500142,0.0820637681,0.7237680217,0.6174900733,0.8645472589,0.6038552825,0.4935089761,0.4661717729
case446,cases_floorfrontdriver_lhs_100\case446\case446.key,2000394,3046695,-2323.38800000,368.77887500,289.41332500,-2320.93941071,366.65786149,272.21577540,-607.08528423,525.86854616,4263.83441174,4338.82174800,0.89587886,0.0089587886,4.6630494663E-05,10.66775834,139.10028164,0,aluminum_rigid,70000.0,0.3300,223.06990599,0.3758454741,0.3730404390,0.7525105361,0.2917577200,0.7111838895,0.3863896712,0.0698530664
case447,cases_floorfrontdriver_lhs_100\case447\case447.key,2000394,3044879,-2439.73100000,586.80775000,291.90792500,-2439.26404785,589.66398308,274.64890161,-137.79444786,-842.85522844,5093.02205813,5164.13264069,0.98991598,0.0098991598,5.1525126744E-05,9.51931446,260.71512067,0,aluminum_rigid,70000.0,0.3300,100.04307446,0.2670421628,0.9224271664,0.9907573802,0.4798319594,0.6346209638,0.7242086685,0.2905541120
case448,cases_floorfrontdriver_lhs_100\case448\case448.key,2000394,3048579,-2430.97625000,281.81152500,312.55775000,-2434.06766642,282.66395588,295.35407289,840.01748970,-231.62743139,4674.68231357,4755.20087723,0.87139601,0.0087139601,4.5356162298E-05,10.55883330,344.58427437,2,steel_rigid,210000.0,0.3000,142.48574808,0.2752295551,0.1539010804,0.8727088933,0.2427920191,0.7039222199,0.9571785399,0.7751932909
case449,cases_floorfrontdriver_lhs_100\case449\case449.key,2000394,3048685,-2401.86400000,291.32362500,311.41567500,-2403.67815746,295.05337185,294.41426855,419.58507112,-862.62969337,3932.14838381,4047.46495131,1.16587703,0.0116587703,6.0683899486E-05,13.70971699,295.93839517,0,aluminum_rigid,70000.0,0.3300,151.46173812,0.3024551656,0.1778695639,0.6684030344,0.8317540629,0.9139811327,0.8220510977,0.2312004666
case450,cases_floorfrontdriver_lhs_100\case450\case450.key,2000394,3049058,-2566.27100000,235.45467500,316.80860000,-2566.60385250,235.62136994,299.31255982,57.53609186,-28.81449050,3024.32387850,3025.00836342,1.17352959,0.0117352959,6.1082215352E-05,1.21888989,333.39796030,0,aluminum_rigid,70000.0,0.3300,94.19478863,0.1487026751,0.0370916068,0.3732451036,0.8470591874,0.0812593258,0.9261054453,0.1955283251
case451,cases_floorfrontdriver_lhs_100\case451\case451.key,2000394,3047262,-1928.95675000,427.62677500,291.50337500,-1928.47591410,428.77766948,274.04788192,-101.39632502,-242.69500759,3680.92912386,3690.31452539,0.96876375,0.0096876375,5.0424153181E-05,4.08718649,247.32515938,1,titanium_rigid,110000.0,0.3400,199.65227198,0.7447153339,0.5213247210,0.5653025390,0.4375274997,0.2724790993,0.6870143316,0.5592251091
case452,cases_floorfrontdriver_lhs_100\case452\case452.key,2000394,3045516,-1978.82575000,595.61725000,288.81027500,-1982.91267533,595.41010252,271.79545407,873.55999911,44.27674635,3636.83350179,3740.53811931,1.08587102,0.0108587102,5.6519586795E-05,13.52315911,2.90157702,1,titanium_rigid,110000.0,0.3400,99.55955897,0.6980781289,0.9446252463,0.5798008485,0.6717420478,0.9015439409,0.0080599362,0.6053230818
case453,cases_floorfrontdriver_lhs_100\case453\case453.key,2000394,3045419,-2121.75100000,560.87282500,287.32500000,-2119.54207483,560.33315919,269.97336001,-432.53083675,105.67225508,3397.63404475,3426.68449850,0.80548723,0.0080548723,4.1925610419E-05,7.46593711,166.27091989,1,titanium_rigid,110000.0,0.3400,134.41186170,0.5644152487,0.8570766317,0.4891990700,0.1109744637,0.4977291405,0.4618636664,0.3852108287
case454,cases_floorfrontdriver_lhs_100\case454\case454.key,2000394,3046757,-2471.51300000,380.92917500,293.93760000,-2471.26703050,380.36549845,276.44840997,-31.20572187,71.51266326,2218.82310235,2220.19454499,1.10663412,0.0110663412,5.7600305847E-05,2.01397139,113.57483817,1,titanium_rigid,110000.0,0.3400,175.91221914,0.2373198173,0.4036566294,0.1409152579,0.7132682362,0.1342647594,0.3154856616,0.5025348968
case455,cases_floorfrontdriver_lhs_100\case455\case455.key,2000394,3048022,-2064.45100000,265.57650000,312.15450000,-2064.50635481,265.42805877,294.65521713,8.74100593,23.44016321,2763.28914020,2763.40238091,1.18566719,0.0118566719,6.1713976989E-05,0.51870249,69.54915174,1,titanium_rigid,110000.0,0.3400,104.63391315,0.6180018825,0.1129922455,0.2977259262,0.8713343704,0.0345801657,0.1931920882,0.6339871450
case456,cases_floorfrontdriver_lhs_100\case456\case456.key,2000394,3048811,-2363.04000000,320.16820000,307.68312500,-2360.55327782,317.20940450,290.61526802,-562.17731611,668.89969602,3858.55810513,3956.25337772,1.04064671,0.0104064671,5.4165661283E-05,12.75939643,130.04540110,2,steel_rigid,210000.0,0.3000,179.21357484,0.3387631494,0.2505518023,0.6420725088,0.5812934210,0.8506264286,0.3612372253,0.9511692772
case457,cases_floorfrontdriver_lhs_100\case457\case457.key,2000394,3048469,-2182.06875000,245.23267500,314.38012500,-2182.40134792,245.77787872,296.89178227,40.70186545,-66.71962380,2140.14616912,2141.57273406,0.89348959,0.0089348959,4.6506133018E-05,2.09141924,301.38500287,1,titanium_rigid,110000.0,0.3400,87.20419203,0.5080064323,0.0617301021,0.1182190855,0.2869791746,0.1394279494,0.8371805635,0.5463198398
case458,cases_floorfrontdriver_lhs_100\case458\case458.key,2000394,3049953,-1761.18900000,392.18457500,290.52560000,-1761.65149764,392.30048215,273.03209659,133.35166172,-33.41943780,5043.89110153,5045.76426011,0.97732453,0.0097732453,5.0869741664E-05,1.56125866,345.93079484,1,titanium_rigid,110000.0,0.3400,147.80194770,0.9016107787,0.4320178608,0.9565873561,0.4546490553,0.1040839109,0.9609188745,0.4250881694
case459,cases_floorfrontdriver_lhs_100\case459\case459.key,2000394,3045760,-1944.55725000,501.48580000,292.34702500,-1948.82471914,500.92260427,275.38466910,1239.76035569,163.61635293,4927.80515065,5083.99839233,1.03695941,0.0103695941,5.3973737249E-05,14.23915601,7.51811612,1,titanium_rigid,110000.0,0.3400,139.60324050,0.7301258351,0.7074338685,0.9676246045,0.5739188184,0.9492770676,0.0208836559,0.5174183952
case460,cases_floorfrontdriver_lhs_100\case460\case460.key,2000394,3046305,-2211.95150000,435.78577500,289.39290000,-2207.70007651,436.22874073,272.42295069,-1150.86500452,-119.91130884,4593.78389753,4737.26920049,1.01024226,0.0101024226,5.2583109820E-05,14.13772817,185.94831779,2,steel_rigid,210000.0,0.3000,259.45261287,0.4800602546,0.5418836782,0.8675324617,0.5204845272,0.9425152113,0.5165231050,0.9182466462
case461,cases_floorfrontdriver_lhs_100\case461\case461.key,2000394,2724136,-1859.26825000,518.73860000,297.08745000,-1860.72606224,517.09194917,279.72619070,229.03991966,258.70874496,2727.66364371,2749.46148413,1.15445885,0.0115445885,6.0089583207E-05,7.21951275,48.48090454,1,titanium_rigid,110000.0,0.3400,95.72894605,0.8098876224,0.7509072815,0.2937015341,0.8089177025,0.4813008502,0.1346691793,0.3650087222
case462,cases_floorfrontdriver_lhs_100\case462\case462.key,2000394,3045715,-1877.83325000,530.14152500,295.83682500,-1878.01085198,529.87721141,278.33972250,38.87364268,57.85313929,3829.77774469,3830.41195168,1.06005169,0.0106005169,5.5175690717E-05,1.04264482,56.10140114,1,titanium_rigid,110000.0,0.3400,86.77351954,0.7925257401,0.7796402447,0.6057452013,0.6201033897,0.0695096549,0.1558372254,0.4480731390
case463,cases_floorfrontdriver_lhs_100\case463\case463.key,2000394,3045704,-1953.30250000,541.09485000,291.73357500,-1954.59219869,541.06248106,274.28119323,283.94907752,7.12657225,3842.43834370,3852.92230544,0.92946996,0.0092946996,4.8378911311E-05,4.22769594,1.43771134,2,steel_rigid,210000.0,0.3000,115.43166377,0.7219473271,0.8072403109,0.6122433837,0.3589399159,0.2818463962,0.0039936426,0.9359823137
case464,cases_floorfrontdriver_lhs_100\case464\case464.key,2000394,3044953,-2449.00525000,518.66352500,292.40697500,-2445.90727992,519.57991799,275.20776556,-543.87902297,-160.88177452,3019.48985293,3072.29658544,0.88332693,0.0088332693,4.5977166525E-05,10.63836126,196.47844567,0,aluminum_rigid,70000.0,0.3300,92.30554314,0.2583689370,0.7507181083,0.3868960438,0.2666538530,0.7092240841,0.5457734602,0.0973465437
case465,cases_floorfrontdriver_lhs_100\case465\case465.key,2000394,3047750,-1866.51400000,307.15257500,305.51952500,-1866.95342225,305.23364023,288.13060331,125.97841151,550.14136552,4985.24768992,5017.09284467,1.01363701,0.0101363701,5.2759806463E-05,6.45896942,77.10205647,0,aluminum_rigid,70000.0,0.3300,131.75568967,0.8031114382,0.2177551756,0.9483106275,0.5272740235,0.4305979614,0.2141723791,0.0703683882
case466,cases_floorfrontdriver_lhs_100\case466\case466.key,2000394,3046761,-2470.84325000,345.33460000,295.08845000,-2474.27170329,344.54743570,277.94563575,622.73328901,142.97800533,3113.76594758,3178.64402467,0.89793817,0.0089793817,4.6737681855E-05,11.59597132,12.93085961,0,aluminum_rigid,70000.0,0.3300,206.66180457,0.2379461637,0.3139658163,0.4175959195,0.2958763441,0.7730647544,0.0359190545,0.3224419284
case467,cases_floorfrontdriver_lhs_100\case467\case467.key,2000394,3045574,-2069.85575000,484.97262500,288.60965000,-2070.38265481,483.35653425,271.19239930,97.70275161,299.66800548,3229.64089889,3244.98491167,1.00411888,0.0100411888,5.2264387929E-05,5.57406521,71.94213360,0,aluminum_rigid,70000.0,0.3300,210.22819802,0.6129473911,0.6658241543,0.4367468929,0.5082377687,0.3716043471,0.1998392600,0.1639667368
case468,cases_floorfrontdriver_lhs_100\case468\case468.key,2000394,3046753,-2481.49400000,381.18290000,294.20805000,-2483.24678885,384.29845125,277.07705261,437.24341866,-777.19245948,4273.42737482,4365.47723096,0.91035626,0.0091035626,4.7384043531E-05,11.78689497,299.36182250,1,titanium_rigid,110000.0,0.3400,171.95424814,0.2279856429,0.4042959628,0.7602053148,0.3207125276,0.7857929981,0.8315606181,0.6128278729
case469,cases_floorfrontdriver_lhs_100\case469\case469.key,2000394,3046502,-2623.82575000,390.25895000,300.04005000,-2624.14701863,393.06770518,282.76991159,88.13773500,-770.56174674,4737.93804178,4800.99891207,0.87801765,0.0087801765,4.5700818612E-05,9.29668947,276.52519898,0,aluminum_rigid,70000.0,0.3300,165.64202823,0.0948778005,0.4271656924,0.8859296533,0.2560352973,0.6197792982,0.7681255527,0.2714876369
case470,cases_floorfrontdriver_lhs_100\case470\case470.key,2000394,3048304,-2314.00600000,270.08955000,310.37172500,-2309.76634529,271.45781662,293.44827457,-687.64279194,-221.92342155,2744.86709644,2838.37946572,0.77205283,0.0077205283,4.0185349753E-05,14.74811599,197.88648208,2,steel_rigid,210000.0,0.3000,124.10556492,0.3846194671,0.1243641785,0.3193699563,0.0441056581,0.9832077329,0.5496846724,0.8924035328
case471,cases_floorfrontdriver_lhs_100\case471\case471.key,2000394,3048662,-2353.61800000,300.65820000,309.94495000,-2350.09273513,302.88331312,292.94873339,-492.47128149,-310.84311291,2374.33182304,2444.70918717,0.89200600,0.0089200600,4.6428912341E-05,13.78122832,212.25972473,0,aluminum_rigid,70000.0,0.3300,159.35457688,0.3475745502,0.2013907219,0.2057270827,0.2840120016,0.9187485546,0.5896103465,0.2852010763
case472,cases_floorfrontdriver_lhs_100\case472\case472.key,2000394,3047702,-1930.73625000,312.52850000,307.37015000,-1932.88384691,314.53433165,290.11864378,509.49799603,-475.86546477,4092.76423871,4151.71714622,1.08005714,0.0108005714,5.6216974218E-05,9.66699761,316.95486678,0,aluminum_rigid,70000.0,0.3300,142.72000549,0.7430511556,0.2313013714,0.6984980648,0.6601142831,0.6444665074,0.8804301855,0.2075561951
case473,cases_floorfrontdriver_lhs_100\case473\case473.key,2000394,3047280,-1843.42475000,428.25245000,291.14217500,-1843.02118977,431.10178327,273.88041266,-42.40583271,-299.40599241,1813.85418543,1838.88803600,1.03316264,0.0103316264,5.3776115660E-05,9.46493728,261.93863288,2,steel_rigid,210000.0,0.3000,170.13297458,0.8247043734,0.5229012899,0.0308414988,0.5663252895,0.6309958189,0.7276073136,0.6698256309
case474,cases_floorfrontdriver_lhs_100\case474\case474.key,2000394,2563704,-1948.30550000,360.81377500,289.01472500,-1949.08589821,361.28638416,271.53852349,151.38381169,-91.67803858,3390.08211442,3394.69861161,1.09453603,0.0109453603,5.6970600499E-05,2.98842621,328.80090181,0,aluminum_rigid,70000.0,0.3300,192.92825381,0.7266204930,0.3529700688,0.4799655355,0.6890720653,0.1992284137,0.9133358384,0.2476097274
case475,cases_floorfrontdriver_lhs_100\case475\case475.key,2000394,3048203,-2087.34775000,330.40777500,299.91890000,-2089.83279982,333.67028089,282.90624052,291.19017899,-382.28999166,1993.48895075,2050.59395172,0.75504798,0.0075504798,3.9300247442E-05,13.55338905,307.29651437,0,aluminum_rigid,70000.0,0.3300,169.26898716,0.5965889723,0.2763533691,0.0919557610,0.0100959632,0.9035592702,0.8536014288,0.0428353757
case476,cases_floorfrontdriver_lhs_100\case476\case476.key,2000394,3045717,-1867.95100000,529.44635000,296.01952500,-1866.49762925,531.31117974,278.67997127,-265.93015995,-341.21676715,3172.70062214,3202.05823961,1.20578488,0.0120578488,6.2761103015E-05,7.76454111,232.06863120,0,aluminum_rigid,70000.0,0.3300,85.66722860,0.8017675640,0.7778885505,0.4243550243,0.9115697604,0.5176360740,0.6446350867,0.1879199138
case477,cases_floorfrontdriver_lhs_100\case477\case477.key,2000394,3044961,-2383.47200000,564.71447500,290.96077500,-2381.57448999,560.67393701,274.03967845,-224.05243597,477.09491775,1997.99362925,2066.34885659,1.12353967,0.0112353967,5.8480239915E-05,14.77835906,115.15560233,0,aluminum_rigid,70000.0,0.3300,130.78349462,0.3196552593,0.8667567785,0.0965038124,0.7470793435,0.9852239372,0.3198766731,0.0781330669
case478,cases_floorfrontdriver_lhs_100\case478\case478.key,2000394,3047475,-1794.47650000,259.55682500,304.38192500,-1795.53802927,258.53642734,286.94397947,144.98822308,139.37029113,2381.74943123,2390.22509736,0.93151938,0.0093151938,4.8485583606E-05,4.82651395,43.86818258,0,aluminum_rigid,70000.0,0.3300,84.07168129,0.8704804982,0.0978239355,0.1899988734,0.3630387553,0.3217675968,0.1218560627,0.0627179074
case479,cases_floorfrontdriver_lhs_100\case479\case479.key,2000394,3044450,-2687.00850000,542.72795000,299.23232500,-2689.21674189,541.81677827,281.89613644,381.98589896,157.61622690,2998.84700812,3027.18342359,0.79228785,0.0079228785,4.1238582460E-05,7.84567067,22.42217742,2,steel_rigid,210000.0,0.3000,118.47199604,0.0357896524,0.8113553780,0.3738729897,0.0845756949,0.5230447111,0.0622838262,0.8518014031
case480,cases_floorfrontdriver_lhs_100\case480\case480.key,2000394,3047567,-1706.12575000,262.24967500,302.04275000,-1706.85204460,262.33524525,284.55803742,154.27103082,-18.17583565,3713.89880186,3717.14597809,0.90951754,0.0090951754,4.7340387787E-05,2.39506537,353.28052803,2,steel_rigid,210000.0,0.3000,84.56761613,0.9531056166,0.1046093489,0.5730481158,0.3190350735,0.1596710248,0.9813348001,0.6998457758
case481,cases_floorfrontdriver_lhs_100\case481\case481.key,2000394,3045150,-2220.69175000,483.38312500,292.25577500,-2223.35683398,483.91152462,274.96797233,715.17975717,-141.79692575,4639.21085386,4696.15436286,0.98250797,0.0098250797,5.1139539859E-05,8.93158177,348.78554451,1,titanium_rigid,110000.0,0.3400,211.89865086,0.4718864225,0.6618189499,0.8556636249,0.4650159408,0.5954387850,0.9688487348,0.4324951269
case482,cases_floorfrontdriver_lhs_100\case482\case482.key,2000394,3048598,-2440.00650000,311.75292500,312.10020000,-2439.01066322,309.87857607,294.72938755,-244.93978614,461.02196334,4272.59083476,4304.36629375,0.94037258,0.0094037258,4.8946392822E-05,6.96620847,117.98159392,0,aluminum_rigid,70000.0,0.3300,172.55883651,0.2667845167,0.2293470862,0.7425640985,0.3807451613,0.4644138977,0.3277266498,0.0450725899
case483,cases_floorfrontdriver_lhs_100\case483\case483.key,2000394,3049212,-2668.31825000,328.27927500,311.75797500,-2666.44466312,328.13900341,294.35912458,-438.42144480,32.82371014,4071.35063270,4095.01974764,0.98804476,0.0098804476,5.1427729744E-05,6.16325371,175.71837094,1,titanium_rigid,110000.0,0.3400,136.33355140,0.0532686678,0.2709899986,0.6821309280,0.4760895195,0.4108835806,0.4881065859,0.6481835264
case484,cases_floorfrontdriver_lhs_100\case484\case484.key,2000394,3048187,-2035.14675000,319.47892500,307.77385000,-2036.98472268,318.48589727,290.39899022,267.04092629,144.27801211,2524.41110430,2542.59285466,1.24584967,0.0124584967,6.4846475402E-05,6.85608516,28.38165513,1,titanium_rigid,110000.0,0.3400,157.36241680,0.6454070503,0.2488149748,0.2339836768,0.9916993430,0.4570723437,0.0788379309,0.5126231106
case485,cases_floorfrontdriver_lhs_100\case485\case485.key,2000394,3045630,-1925.33850000,559.49725000,293.45670000,-1925.35255281,556.19170537,276.27173048,3.94141044,927.11069190,4819.89226319,4908.24930077,0.94519690,0.0094519690,4.9197498604E-05,10.88801129,89.75642086,2,steel_rigid,210000.0,0.3000,82.40854686,0.7480991007,0.8536104731,0.9168901882,0.3903937984,0.7258674192,0.2493233913,0.8488387554
case486,cases_floorfrontdriver_lhs_100\case486\case486.key,2000394,3046735,-2421.89775000,369.29467500,292.32182500,-2421.86583309,369.47948193,274.82282995,-3.30229203,-19.12110186,1810.53852183,1810.64249942,0.84301172,0.0084301172,4.3878759945E-05,0.61403514,260.20144248,2,steel_rigid,210000.0,0.3000,210.31246251,0.2837197167,0.3743401460,0.0226877109,0.1860234369,0.0409356758,0.7227817847,0.9007683389
case487,cases_floorfrontdriver_lhs_100\case487\case487.key,2000394,3044867,-2438.37950000,609.03102500,291.83962500,-2436.81457173,610.09900437,274.44248674,-364.34295757,-248.64446977,4050.36123266,4074.30926393,0.88345666,0.0088345666,4.5983919032E-05,6.21524850,214.31143382,2,steel_rigid,210000.0,0.3000,86.52214325,0.2683060779,0.9784251269,0.6761523235,0.2669133153,0.4143499001,0.5953095384,0.7986940530
